BN,ventBN,BS,IEnd,BE,I:E ratio,iTime,eTime,inst_RR,tvi,tve,tve:tvi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS.1,x01,tvi1,tve1,x02,tvi2,tve2,x0_index,abs_time_at_BS,abs_time_at_x0,abs_time_at_BE,rel_time_at_BS,rel_time_at_x0,rel_time_at_BE,vc,pc,prvc,ps,cpap_sbt,other_mode
1664,11903,5023.08,5023.82,5026.4,0.284615384615,0.74,2.6,17.9640718563,311.793333333,329.685277778,1.05738398654,50.18,-75.21,26.8,26.8,23.477027027,7.812,17.0340666667,25.1382666667, ,5023.08,5023.82,311.793333333,333.703333333,5023.82,311.793333333,333.703333333,37,2016-06-18 03-44-15.688385,2016-06-18 03-44-16.428385,2016-06-18 03-44-19.008385,5023.08,5023.82,5026.4,0,1,0,0,0,0
1665,11904,5026.42,5027.16,5029.6,0.30081300813,0.74,2.46,18.75,314.162222222,329.646666667,1.04928805359,46.66,-73.41,26.71,26.71,23.4648648649,7.8,17.0248,24.0179333333, ,5026.42,5027.16,314.162222222,328.179722222,5027.16,314.162222222,328.179722222,37,2016-06-18 03-44-19.028385,2016-06-18 03-44-19.768385,2016-06-18 03-44-22.208385,5026.42,5027.16,5029.6,0,1,0,0,0,0
1666,11905,5029.62,5030.5,5033.1,0.335877862595,0.88,2.62,17.1428571429,321.58,313.315555556,0.974300502381,47.02,-74.93,26.52,26.52,23.8545454545,7.772,20.65155,22.7714, ,5029.62,5030.5,321.58,316.643055556,5030.5,321.58,316.643055556,44,2016-06-18 03-44-22.228385,2016-06-18 03-44-23.108385,2016-06-18 03-44-25.708385,5029.62,5030.5,5033.1,0,1,0,0,0,0
1667,11906,5033.12,5033.88,5037.4,0.214689265537,0.76,3.54,13.9534883721,319.380833333,319.446666667,1.000206128,46.42,-73.16,26.8,26.8,23.5257894737,8.006,17.5376,32.2678666667, ,5033.12,5033.88,319.380833333,321.195833333,5033.88,319.380833333,321.195833333,38,2016-06-18 03-44-25.728385,2016-06-18 03-44-26.488385,2016-06-18 03-44-30.008385,5033.12,5033.88,5037.4,0,1,0,0,0,0
1668,11907,5037.42,5038.34,5040.64,0.396551724138,0.92,2.32,18.5185185185,310.797777778,307.466666667,0.989282062649,35.57,-71.66,26.5,26.5,23.9506521739,7.77,21.6916,19.6012333333, ,5037.42,5038.34,310.797777778,308.06,5038.34,310.797777778,308.06,46,2016-06-18 03-44-30.028385,2016-06-18 03-44-30.948385,2016-06-18 03-44-33.248385,5037.42,5038.34,5040.64,0,1,0,0,0,0
1669,11908,5040.66,5041.54,5044.04,0.349206349206,0.88,2.52,17.6470588235,322.498333333,314.185555556,0.974223811665,45.46,-75.81,26.45,26.45,23.8631818182,7.97,20.6597333333,22.00365, ,5040.66,5041.54,322.498333333,312.518888889,5041.54,322.498333333,312.518888889,44,2016-06-18 03-44-33.268385,2016-06-18 03-44-34.148385,2016-06-18 03-44-36.648385,5040.66,5041.54,5044.04,0,1,0,0,0,0
1670,11909,5044.06,5044.98,5047.2,0.410714285714,0.92,2.24,18.9873417722,302.568611111,310.176944444,1.02514581174,49.69,-72.65,26.86,26.86,23.9539130435,7.756,21.7005,18.9803833333, ,5044.06,5044.98,302.568611111,310.753333333,5044.98,302.568611111,310.753333333,46,2016-06-18 03-44-36.668385,2016-06-18 03-44-37.588385,2016-06-18 03-44-39.808385,5044.06,5044.98,5047.2,0,1,0,0,0,0
1671,11910,5047.22,5048.0,5050.42,0.319672131148,0.78,2.44,18.6335403727,319.86,331.224722222,1.03553030145,44.63,-75.7,26.71,26.71,23.5682051282,7.856,18.0448666667,23.1631166667, ,5047.22,5048.0,319.86,334.763333333,5048.0,319.86,334.763333333,39,2016-06-18 03-44-39.828385,2016-06-18 03-44-40.608385,2016-06-18 03-44-43.028385,5047.22,5048.0,5050.42,0,1,0,0,0,0
1672,11911,5050.44,5051.24,5053.8,0.31007751938,0.8,2.58,17.7514792899,322.3075,319.897777778,0.99252353041,45.58,-78.14,26.61,26.61,23.6145,7.804,18.5490166667,23.8944666667, ,5050.44,5051.24,322.3075,322.791111111,5051.24,322.3075,322.791111111,40,2016-06-18 03-44-43.048385,2016-06-18 03-44-43.848385,2016-06-18 03-44-46.408385,5050.44,5051.24,5053.8,0,1,0,0,0,0
1673,11912,5053.82,5054.6,5056.88,0.339130434783,0.78,2.3,19.4805194805,310.961111111,337.426666667,1.08510889179,45.46,-75.17,26.8,26.8,23.6223076923,7.612,18.0864666667,21.9737333333, ,5053.82,5054.6,310.961111111,336.360555556,5054.6,310.961111111,336.360555556,39,2016-06-18 03-44-46.428385,2016-06-18 03-44-47.208385,2016-06-18 03-44-49.488385,5053.82,5054.6,5056.88,0,1,0,0,0,0
1674,11913,5056.9,5057.7,5059.98,0.347826086957,0.8,2.3,19.3548387097,332.874722222,330.896666667,0.994057657661,50.66,-74.99,26.62,26.62,23.62125,7.758,18.5575,21.6940666667, ,5056.9,5057.7,332.874722222,334.413055556,5057.7,332.874722222,334.413055556,40,2016-06-18 03-44-49.508385,2016-06-18 03-44-50.308385,2016-06-18 03-44-52.588385,5056.9,5057.7,5059.98,0,1,0,0,0,0
1675,11914,5060.0,5060.92,5063.0,0.438095238095,0.92,2.1,19.8675496689,354.653055556,348.117777778,0.981572757726,48.06,-69.92,26.54,26.54,23.9134782609,7.798,21.6628666667,17.9050666667, ,5060.0,5060.92,354.653055556,349.824166667,5060.92,354.653055556,349.824166667,46,2016-06-18 03-44-52.608385,2016-06-18 03-44-53.528385,2016-06-18 03-44-55.608385,5060.0,5060.92,5063.0,0,1,0,0,0,0
1676,11915,5063.02,5063.8,5066.4,0.297709923664,0.78,2.62,17.6470588235,319.75,337.242222222,1.05470593345,49.22,-74.46,26.71,26.71,23.5646153846,7.568,18.0398666667,24.5280666667, ,5063.02,5063.8,319.75,336.09,5063.8,319.75,336.09,39,2016-06-18 03-44-55.628385,2016-06-18 03-44-56.408385,2016-06-18 03-44-59.008385,5063.02,5063.8,5066.4,0,1,0,0,0,0
1677,11916,5066.42,5067.14,5069.58,0.292682926829,0.72,2.46,18.8679245283,323.657222222,331.071111111,1.0229066073,48.97,-74.79,26.71,26.71,23.3155555556,7.854,16.44745,24.4048, ,5066.42,5067.14,323.657222222,334.751666667,5067.14,323.657222222,334.751666667,36,2016-06-18 03-44-59.028385,2016-06-18 03-44-59.748385,2016-06-18 03-45-02.188385,5066.42,5067.14,5069.58,0,1,0,0,0,0
1678,11917,5069.6,5070.38,5072.62,0.345132743363,0.78,2.26,19.7368421053,330.598888889,334.525555556,1.01187743455,46.93,-75.53,26.61,26.61,23.5633333333,7.766,18.0389333333,21.7024, ,5069.6,5070.38,330.598888889,332.616666667,5070.38,330.598888889,332.616666667,39,2016-06-18 03-45-02.208385,2016-06-18 03-45-02.988385,2016-06-18 03-45-05.228385,5069.6,5070.38,5072.62,0,1,0,0,0,0
1679,11918,5072.64,5073.36,5075.5,0.333333333333,0.72,2.16,20.8333333333,328.886111111,352.9,1.07301581939,49.38,-75.25,26.8,26.8,23.3505555556,7.716,16.4698333333,22.0513666667, ,5072.64,5073.36,328.886111111,351.698888889,5073.36,328.886111111,351.698888889,36,2016-06-18 03-45-05.248385,2016-06-18 03-45-05.968385,2016-06-18 03-45-08.108385,5072.64,5073.36,5075.5,0,1,0,0,0,0
1680,11919,5075.52,5076.38,5078.48,0.405660377358,0.86,2.12,20.1342281879,355.787777778,332.926666667,0.935745091487,47.82,-78.23,26.54,26.54,23.788372093,7.558,20.1158666667,19.1339, ,5075.52,5076.38,355.787777778,336.41,5076.38,355.787777778,336.41,43,2016-06-18 03-45-08.128385,2016-06-18 03-45-08.988385,2016-06-18 03-45-11.088385,5075.52,5076.38,5078.48,0,1,0,0,0,0
1681,11920,5078.5,5079.26,5081.06,0.417582417582,0.76,1.82,23.2558139535,310.521666667,328.49,1.05786499063,53.67,-74.22,26.52,26.52,23.4523684211,7.706,17.4864666667,18.5682, ,5078.5,5079.26,310.521666667,331.875555556,5079.26,310.521666667,331.875555556,38,2016-06-18 03-45-11.108385,2016-06-18 03-45-11.868385,2016-06-18 03-45-13.668385,5078.5,5079.26,5081.06,0,1,0,0,0,0
1682,11921,5081.08,5081.84,5083.74,0.395833333333,0.76,1.92,22.3880597015,327.623333333,329.259444444,1.00499387847,47.96,-74.84,26.61,26.61,23.4755263158,7.674,17.5,19.3716666667, ,5081.08,5081.84,327.623333333,327.921111111,5081.84,327.623333333,327.921111111,38,2016-06-18 03-45-13.688385,2016-06-18 03-45-14.448385,2016-06-18 03-45-16.348385,5081.08,5081.84,5083.74,0,1,0,0,0,0
1683,11922,5083.76,5084.58,5086.7,0.383177570093,0.82,2.14,20.2702702703,316.928888889,323.285555556,1.02005707554,48.54,-75.53,26.61,26.61,23.6692682927,7.75,19.0696666667,20.0008, ,5083.76,5084.58,316.928888889,321.543055556,5084.58,316.928888889,321.543055556,41,2016-06-18 03-45-16.368385,2016-06-18 03-45-17.188385,2016-06-18 03-45-19.308385,5083.76,5084.58,5086.7,0,1,0,0,0,0
1684,11923,5086.72,5087.42,5089.96,0.2734375,0.7,2.56,18.4049079755,308.478888889,331.467222222,1.0745215772,49.9,-74.46,26.87,26.87,23.3168571429,7.796,15.9756666667,25.5659833333, ,5086.72,5087.42,308.478888889,334.707777778,5087.42,308.478888889,334.707777778,35,2016-06-18 03-45-19.328385,2016-06-18 03-45-20.028385,2016-06-18 03-45-22.568385,5086.72,5087.42,5089.96,0,1,0,0,0,0
1685,11924,5089.98,5090.68,5093.3,0.265151515152,0.7,2.64,17.9640718563,324.077777778,331.724166667,1.02359430178,50.29,-75.37,27.0,27.0,23.3468571429,7.664,15.9974,26.1893, ,5089.98,5090.68,324.077777778,335.386666667,5090.68,324.077777778,335.386666667,35,2016-06-18 03-45-22.588385,2016-06-18 03-45-23.288385,2016-06-18 03-45-25.908385,5089.98,5090.68,5093.3,0,1,0,0,0,0
1686,11925,5093.32,5094.1,5096.5,0.322314049587,0.78,2.42,18.75,323.488888889,340.038888889,1.05116095349,48.52,-75.1,26.73,26.73,23.5715384615,7.636,18.0482,22.9648, ,5093.32,5094.1,323.488888889,338.303055556,5094.04,323.536388889,335.342222222,39,2016-06-18 03-45-25.928385,2016-06-18 03-45-26.708385,2016-06-18 03-45-29.108385,5093.32,5094.1,5096.5,0,1,0,0,0,0
1687,11926,5096.52,5097.34,5099.82,0.328,0.82,2.5,18.0722891566,334.112222222,345.618888889,1.03443952631,51.81,-74.56,26.78,26.78,23.713902439,7.76,19.1085333333,22.9193333333, ,5096.52,5097.34,334.112222222,344.096388889,5097.34,334.112222222,344.096388889,41,2016-06-18 03-45-29.128385,2016-06-18 03-45-29.948385,2016-06-18 03-45-32.428385,5096.52,5097.34,5099.82,0,1,0,0,0,0
1688,11927,5099.84,5100.76,5104.0,0.282208588957,0.92,3.26,14.3540669856,376.948333333,382.252222222,1.01407059912,49.43,-69.08,26.46,26.46,23.9123913043,7.798,21.6628666667,27.2296, ,5099.84,5100.76,376.948333333,382.794166667,5100.76,376.948333333,382.794166667,46,2016-06-18 03-45-32.448385,2016-06-18 03-45-33.368385,2016-06-18 03-45-36.608385,5099.84,5100.76,5104.0,0,1,0,0,0,0
1689,11928,5104.02,5104.82,5107.6,0.285714285714,0.8,2.8,16.6666666667,342.643611111,332.412777778,0.970141473527,46.31,-74.96,26.59,26.59,23.63275,7.982,18.5653833333,25.65235, ,5104.02,5104.82,342.643611111,330.645555556,5104.82,342.643611111,330.645555556,40,2016-06-18 03-45-36.628385,2016-06-18 03-45-37.428385,2016-06-18 03-45-40.208385,5104.02,5104.82,5107.6,0,1,0,0,0,0
1690,11929,5107.62,5108.36,5111.0,0.278195488722,0.74,2.66,17.6470588235,327.016666667,326.215555556,0.997550243786,47.75,-73.71,26.75,26.75,23.4567567568,7.846,17.0128,25.6018, ,5107.62,5108.36,327.016666667,324.733333333,5108.36,327.016666667,324.733333333,37,2016-06-18 03-45-40.228385,2016-06-18 03-45-40.968385,2016-06-18 03-45-43.608385,5107.62,5108.36,5111.0,0,1,0,0,0,0
1691,11930,5111.02,5111.74,5114.32,0.276923076923,0.72,2.6,18.0722891566,319.046944444,320.744166667,1.00531966299,47.53,-73.43,26.73,26.73,23.3563888889,7.616,16.4746,25.4514166667, ,5111.02,5111.74,319.046944444,319.65,5111.74,319.046944444,319.65,36,2016-06-18 03-45-43.628385,2016-06-18 03-45-44.348385,2016-06-18 03-45-46.928385,5111.02,5111.74,5114.32,0,1,0,0,0,0
1692,11931,5114.34,5115.08,5117.62,0.2890625,0.74,2.56,18.1818181818,312.833333333,316.568055556,1.01193837684,51.11,-73.58,26.75,26.75,23.4178378378,7.708,16.9912,24.75565, ,5114.34,5115.08,312.833333333,320.842222222,5115.08,312.833333333,320.842222222,37,2016-06-18 03-45-46.948385,2016-06-18 03-45-47.688385,2016-06-18 03-45-50.228385,5114.34,5115.08,5117.62,0,1,0,0,0,0
1693,11932,5117.64,5118.54,5121.14,0.343511450382,0.9,2.62,17.0454545455,312.925555556,324.023333333,1.03546459399,48.79,-73.96,26.63,26.63,23.8855555556,7.642,21.1637333333,22.3935333333, ,5117.64,5118.54,312.925555556,324.664722222,5118.54,312.925555556,324.664722222,45,2016-06-18 03-45-50.248385,2016-06-18 03-45-51.148385,2016-06-18 03-45-53.748385,5117.64,5118.54,5121.14,0,1,0,0,0,0
1694,11933,5121.16,5121.9,5124.42,0.291338582677,0.74,2.54,18.2926829268,328.098888889,333.086666667,1.01520205629,48.37,-74.9,26.7,26.7,23.4362162162,7.654,16.9993333333,24.6329333333, ,5121.16,5121.9,328.098888889,331.900833333,5121.9,328.098888889,331.900833333,37,2016-06-18 03-45-53.768385,2016-06-18 03-45-54.508385,2016-06-18 03-45-57.028385,5121.16,5121.9,5124.42,0,1,0,0,0,0
1695,11934,5124.44,5125.2,5127.74,0.296875,0.76,2.56,18.0722891566,317.833055556,340.422222222,1.07107242709,48.02,-74.26,26.73,26.73,23.4855263158,7.752,17.51105,24.4697833333, ,5124.44,5125.2,317.833055556,339.023333333,5125.2,317.833055556,339.023333333,38,2016-06-18 03-45-57.048385,2016-06-18 03-45-57.808385,2016-06-18 03-46-00.348385,5124.44,5125.2,5127.74,0,1,0,0,0,0
1696,11935,5127.76,5128.52,5131.0,0.304,0.76,2.5,18.4049079755,337.960277778,340.054444444,1.00619648759,49.18,-75.71,26.57,26.57,23.4968421053,7.758,17.5171833333,24.0203333333, ,5127.76,5128.52,337.960277778,343.6275,5128.52,337.960277778,343.6275,38,2016-06-18 03-46-00.368385,2016-06-18 03-46-01.128385,2016-06-18 03-46-03.608385,5127.76,5128.52,5131.0,0,1,0,0,0,0
1697,11936,5131.02,5131.8,5134.36,0.302325581395,0.78,2.58,17.8571428571,346.994444444,335.071111111,0.965638258698,50.29,-77.87,26.63,26.63,23.588974359,7.786,18.0621333333,24.2999333333, ,5131.02,5131.8,346.994444444,333.945,5131.8,346.994444444,333.945,39,2016-06-18 03-46-03.628385,2016-06-18 03-46-04.408385,2016-06-18 03-46-06.968385,5131.02,5131.8,5134.36,0,1,0,0,0,0
1698,11937,5134.38,5135.3,5137.7,0.380165289256,0.92,2.42,17.9640718563,308.866944444,322.045555556,1.04266759959,50.68,-73.89,26.58,26.58,23.9230434783,7.736,21.6725666667,20.4383333333, ,5134.38,5135.3,308.866944444,322.694166667,5135.18,308.341388889,329.678888889,46,2016-06-18 03-46-06.988385,2016-06-18 03-46-07.908385,2016-06-18 03-46-10.308385,5134.38,5135.3,5137.7,0,1,0,0,0,0
1699,11938,5137.72,5138.48,5141.3,0.267605633803,0.76,2.84,16.6666666667,332.540555556,330.436944444,0.993674121619,49.82,-76.54,26.62,26.62,23.5123684211,7.798,17.5292833333,26.6931666667, ,5137.72,5138.48,332.540555556,329.383333333,5138.48,332.540555556,329.383333333,38,2016-06-18 03-46-10.328385,2016-06-18 03-46-11.088385,2016-06-18 03-46-13.908385,5137.72,5138.48,5141.3,0,1,0,0,0,0
1700,11939,5141.32,5142.04,5144.88,0.251748251748,0.72,2.86,16.7597765363,310.461944444,301.688888889,0.971741929365,48.99,-74.6,26.7,26.7,23.3380555556,7.736,16.46365,27.5303333333, ,5141.32,5142.04,310.461944444,305.423333333,5142.04,310.461944444,305.423333333,36,2016-06-18 03-46-13.928385,2016-06-18 03-46-14.648385,2016-06-18 03-46-17.488385,5141.32,5142.04,5144.88,0,1,0,0,0,0
1701,11940,5144.9,5145.56,5148.14,0.253846153846,0.66,2.6,18.4049079755,288.256666667,313.539444444,1.08770925603,53.63,-71.99,26.75,26.75,23.1163636364,7.708,14.9155333333,26.5197666667, ,5144.9,5145.56,288.256666667,317.488888889,5145.56,288.256666667,317.488888889,33,2016-06-18 03-46-17.508385,2016-06-18 03-46-18.168385,2016-06-18 03-46-20.748385,5144.9,5145.56,5148.14,0,1,0,0,0,0
1702,11941,5148.16,5148.92,5151.5,0.292307692308,0.76,2.6,17.8571428571,313.898333333,320.722222222,1.02173916891,48.62,-75.17,26.72,26.72,23.4928947368,7.674,17.5125,24.7802166667, ,5148.16,5148.92,313.898333333,319.163333333,5148.92,313.898333333,319.163333333,38,2016-06-18 03-46-20.768385,2016-06-18 03-46-21.528385,2016-06-18 03-46-24.108385,5148.16,5148.92,5151.5,0,1,0,0,0,0
1703,11942,5151.52,5152.28,5154.78,0.301587301587,0.76,2.52,18.2926829268,304.3125,314.015,1.0318833436,49.83,-72.15,26.88,26.88,23.5378947368,7.764,17.5498833333,24.1063333333, ,5151.52,5152.28,304.3125,312.323333333,5152.28,304.3125,312.323333333,38,2016-06-18 03-46-24.128385,2016-06-18 03-46-24.888385,2016-06-18 03-46-27.388385,5151.52,5152.28,5154.78,0,1,0,0,0,0
1704,11943,5154.8,5155.58,5159.08,0.221590909091,0.78,3.52,13.9534883721,313.99,355.406666667,1.13190441309,49.83,-74.44,26.71,26.71,23.5756410256,7.992,18.0512,31.8740666667, ,5154.8,5155.58,313.99,358.526666667,5155.58,313.99,358.526666667,39,2016-06-18 03-46-27.408385,2016-06-18 03-46-28.188385,2016-06-18 03-46-31.688385,5154.8,5155.58,5159.08,0,1,0,0,0,0
1705,11944,5159.1,5160.02,5162.76,0.333333333333,0.92,2.76,16.3043478261,326.18,360.050277778,1.10383922306,38.62,-71.3,26.61,26.61,23.9586956522,7.756,21.6985166667,23.2112333333, ,5159.1,5160.02,326.18,360.241111111,5160.02,326.18,360.241111111,46,2016-06-18 03-46-31.708385,2016-06-18 03-46-32.628385,2016-06-18 03-46-35.368385,5159.1,5160.02,5162.76,0,1,0,0,0,0
1706,11945,5162.78,5163.7,5165.72,0.450980392157,0.92,2.04,20.2702702703,314.581111111,296.340555556,0.942016367445,51.5,-71.28,26.77,26.77,23.9704347826,7.718,21.7170666667,17.3857, ,5162.78,5163.7,314.581111111,297.044444444,5163.6,313.957777778,304.333611111,46,2016-06-18 03-46-35.388385,2016-06-18 03-46-36.308385,2016-06-18 03-46-38.328385,5162.78,5163.7,5165.72,0,1,0,0,0,0
1707,11946,5165.74,5166.66,5168.48,0.5,0.92,1.84,21.7391304348,371.403888889,335.773611111,0.904065953955,48.71,-73.32,26.54,26.54,24.0017391304,7.646,21.7413333333,15.8328666667, ,5165.74,5166.66,371.403888889,336.95,5166.66,371.403888889,336.95,46,2016-06-18 03-46-38.348385,2016-06-18 03-46-39.268385,2016-06-18 03-46-41.088385,5165.74,5166.66,5168.48,0,1,0,0,0,0
1708,11947,5168.5,5169.38,5172.52,0.278481012658,0.88,3.16,14.8514851485,333.398333333,385.898611111,1.15747012666,55.22,-73.23,26.65,26.65,23.8581818182,7.79,20.6596166667,27.19205, ,5168.5,5169.38,333.398333333,384.424444444,5169.38,333.398333333,384.424444444,44,2016-06-18 03-46-41.108385,2016-06-18 03-46-41.988385,2016-06-18 03-46-45.128385,5168.5,5169.38,5172.52,0,1,0,0,0,0
1709,11948,5172.54,5173.46,5175.66,0.414414414414,0.92,2.22,19.1082802548,352.270277778,366.513333333,1.04043218078,51.89,-74.34,26.71,26.71,23.9373913043,7.672,21.6843,18.9222, ,5172.54,5173.46,352.270277778,367.977222222,5173.36,350.792222222,376.847777778,46,2016-06-18 03-46-45.148385,2016-06-18 03-46-46.068385,2016-06-18 03-46-48.268385,5172.54,5173.46,5175.66,0,1,0,0,0,0
1710,11949,5175.68,5176.6,5179.96,0.272189349112,0.92,3.38,13.9534883721,343.256666667,366.127777778,1.06662976522,56.12,-70.94,26.76,26.76,23.9558695652,7.95,21.7026333333,28.2261333333, ,5175.68,5176.6,343.256666667,366.113055556,5176.6,343.256666667,366.113055556,46,2016-06-18 03-46-48.288385,2016-06-18 03-46-49.208385,2016-06-18 03-46-52.568385,5175.68,5176.6,5179.96,0,1,0,0,0,0
1711,11950,5179.98,5180.9,5183.7,0.326241134752,0.92,2.82,16.0427807487,403.327777778,373.685555556,0.926505874737,39.19,-66.84,26.55,26.55,23.9445652174,7.664,21.6850166667,23.6872666667, ,5179.98,5180.9,403.327777778,374.923055556,5180.9,403.327777778,374.923055556,46,2016-06-18 03-46-52.588385,2016-06-18 03-46-53.508385,2016-06-18 03-46-56.308385,5179.98,5180.9,5183.7,0,1,0,0,0,0
1712,11951,5183.72,5184.62,5185.98,0.652173913043,0.9,1.38,26.3157894737,403.453333333,344.664444444,0.854285777234,61.0,-73.86,27.04,27.04,23.9331111111,7.732,21.1980666667,12.5571333333, ,5183.72,5184.62,403.453333333,343.751111111,5184.62,403.453333333,343.751111111,45,2016-06-18 03-46-56.328385,2016-06-18 03-46-57.228385,2016-06-18 03-46-58.588385,5183.72,5184.62,5185.98,0,1,0,0,0,0
1713,11952,5186.0,5186.92,5188.46,0.589743589744,0.92,1.56,24.1935483871,333.5475,342.036666667,1.02545114764,59.04,-74.5,26.8,26.8,23.8973913043,7.68,21.6500333333,13.6251, ,5186.0,5186.92,333.5475,342.377777778,5186.92,333.5475,342.377777778,46,2016-06-18 03-46-58.608385,2016-06-18 03-46-59.528385,2016-06-18 03-47-01.068385,5186.0,5186.92,5188.46,0,1,0,0,0,0
1714,11953,5188.48,5189.4,5192.76,0.272189349112,0.92,3.38,13.9534883721,408.202777778,414.034444444,1.01428620035,63.29,-63.69,26.73,26.73,23.9145652174,7.938,21.6667,28.2329333333, ,5188.48,5189.4,408.202777778,413.876666667,5189.4,408.202777778,413.876666667,46,2016-06-18 03-47-01.088385,2016-06-18 03-47-02.008385,2016-06-18 03-47-05.368385,5188.48,5189.4,5192.76,0,1,0,0,0,0
1715,11954,5192.78,5193.7,5197.06,0.272189349112,0.92,3.38,13.9534883721,233.824444444,264.353333333,1.1305632906,39.92,-68.03,26.35,26.35,23.9515217391,8.024,21.6940166667,28.0922666667, ,5192.78,5193.7,233.824444444,264.409722222,5193.7,233.824444444,264.409722222,46,2016-06-18 03-47-05.388385,2016-06-18 03-47-06.308385,2016-06-18 03-47-09.668385,5192.78,5193.7,5197.06,0,1,0,0,0,0
1716,11955,5197.08,5198.0,5199.44,0.630136986301,0.92,1.46,25.2100840336,267.195555556,241.583333333,0.90414428051,39.1,-65.54,26.31,26.31,23.912173913,7.616,21.6604166667,12.6732666667, ,5197.08,5198.0,267.195555556,243.412777778,5198.0,267.195555556,243.412777778,46,2016-06-18 03-47-09.688385,2016-06-18 03-47-10.608385,2016-06-18 03-47-12.048385,5197.08,5198.0,5199.44,0,1,0,0,0,0
1717,11956,5199.46,5200.38,5202.2,0.5,0.92,1.84,21.7391304348,367.830833333,350.143611111,0.951914791748,52.9,-73.78,26.52,26.52,23.9589130435,7.828,21.7054,15.8707333333, ,5199.46,5200.38,367.830833333,350.261111111,5200.38,367.830833333,350.261111111,46,2016-06-18 03-47-12.068385,2016-06-18 03-47-12.988385,2016-06-18 03-47-14.808385,5199.46,5200.38,5202.2,0,1,0,0,0,0
1718,11957,5202.22,5203.02,5204.88,0.425531914894,0.8,1.88,22.3880597015,364.089722222,367.481388889,1.0093154694,57.49,-76.89,26.63,26.63,23.632,7.64,18.5657666667,18.3982666667, ,5202.22,5203.02,364.089722222,365.752222222,5203.02,364.089722222,365.752222222,40,2016-06-18 03-47-14.828385,2016-06-18 03-47-15.628385,2016-06-18 03-47-17.488385,5202.22,5203.02,5204.88,0,1,0,0,0,0
1719,11958,5204.9,5205.66,5207.42,0.426966292135,0.76,1.78,23.6220472441,344.883888889,336.541111111,0.975809894151,56.36,-71.34,26.74,26.74,23.5294736842,7.53,17.5451166667,18.2189333333, ,5204.9,5205.66,344.883888889,340.647222222,5205.66,344.883888889,340.647222222,38,2016-06-18 03-47-17.508385,2016-06-18 03-47-18.268385,2016-06-18 03-47-20.028385,5204.9,5205.66,5207.42,0,1,0,0,0,0
1720,11959,5207.44,5208.18,5210.32,0.342592592593,0.74,2.16,20.6896551724,337.182222222,358.406666667,1.06294651095,59.51,-74.04,26.61,26.61,23.3818918919,7.79,16.961,21.7007166667, ,5207.44,5208.18,337.182222222,361.426666667,5208.18,337.182222222,361.426666667,37,2016-06-18 03-47-20.048385,2016-06-18 03-47-20.788385,2016-06-18 03-47-22.928385,5207.44,5208.18,5210.32,0,1,0,0,0,0
1721,11960,5210.34,5211.18,5213.26,0.4,0.84,2.1,20.4081632653,364.496944444,373.69,1.02522121432,55.95,-75.99,26.55,26.55,23.750952381,7.79,19.6100666667,19.4669333333, ,5210.34,5211.18,364.496944444,377.244722222,5211.18,364.496944444,377.244722222,42,2016-06-18 03-47-22.948385,2016-06-18 03-47-23.788385,2016-06-18 03-47-25.868385,5210.34,5211.18,5213.26,0,1,0,0,0,0
1722,11961,5213.28,5214.04,5215.88,0.408602150538,0.76,1.86,22.9007633588,362.466944444,364.721111111,1.0062189579,57.64,-75.55,26.8,26.8,23.4831578947,7.776,17.5041833333,18.9965333333, ,5213.28,5214.04,362.466944444,367.253333333,5214.04,362.466944444,367.253333333,38,2016-06-18 03-47-25.888385,2016-06-18 03-47-26.648385,2016-06-18 03-47-28.488385,5213.28,5214.04,5215.88,0,1,0,0,0,0
1723,11962,5215.9,5216.68,5218.5,0.423913043478,0.78,1.84,22.9007633588,368.961111111,374.206388889,1.01421634319,59.11,-76.97,26.61,26.61,23.5497435897,7.698,18.0337333333,18.4530333333, ,5215.9,5216.68,368.961111111,376.95,5216.68,368.961111111,376.95,39,2016-06-18 03-47-28.508385,2016-06-18 03-47-29.288385,2016-06-18 03-47-31.108385,5215.9,5216.68,5218.5,0,1,0,0,0,0
1724,11963,5218.52,5219.28,5220.82,0.487179487179,0.76,1.56,25.8620689655,360.273333333,375.175,1.04136211395,57.4,-75.3,26.8,26.8,23.4626315789,7.63,17.4894833333,16.5666166667, ,5218.52,5219.28,360.273333333,373.083333333,5219.28,360.273333333,373.083333333,38,2016-06-18 03-47-31.128385,2016-06-18 03-47-31.888385,2016-06-18 03-47-33.428385,5218.52,5219.28,5220.82,0,1,0,0,0,0
1725,11964,5220.84,5221.62,5223.1,0.52,0.78,1.5,26.3157894737,351.746666667,356.295555556,1.01293228713,61.47,-74.57,26.63,26.63,23.5576923077,7.738,18.0378,15.6851333333, ,5220.84,5221.62,351.746666667,353.677222222,5221.62,351.746666667,353.677222222,39,2016-06-18 03-47-33.448385,2016-06-18 03-47-34.228385,2016-06-18 03-47-35.708385,5220.84,5221.62,5223.1,0,1,0,0,0,0
1726,11965,5223.12,5223.84,5225.7,0.382978723404,0.72,1.88,23.0769230769,340.442222222,363.9625,1.06908742877,59.83,-73.37,26.71,26.71,23.3305555556,7.68,16.4595666667,19.82015, ,5223.12,5223.84,340.442222222,362.192222222,5223.84,340.442222222,362.192222222,36,2016-06-18 03-47-35.728385,2016-06-18 03-47-36.448385,2016-06-18 03-47-38.308385,5223.12,5223.84,5225.7,0,1,0,0,0,0
