BN,ventBN,BS,IEnd,BE,I:E ratio,iTime,eTime,inst_RR,tvi,tve,tve:tvi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS.1,x01,tvi1,tve1,x02,tvi2,tve2,x0_index,abs_time_at_BS,abs_time_at_x0,abs_time_at_BE,rel_time_at_BS,rel_time_at_x0,rel_time_at_BE,vc,pc,prvc,ps,cpap_sbt,other_mode
1666,1678,4989.04,4989.96,4992.02,0.442307692308,0.92,2.08,20.0,406.676111111,455.886388889,1.12100606953,51.93,-52.22,24.89,24.89,21.3465217391,9.038,19.3267,19.9371, ,4989.04,4989.96,406.676111111,455.178888889,4989.96,406.676111111,455.178888889,46,2016-06-27 01-50-28.333697,2016-06-27 01-50-29.253697,2016-06-27 01-50-31.313697,4989.04,4989.96,4992.02,0,0,1,0,0,0
1667,1679,4992.04,4992.96,4995.02,0.442307692308,0.92,2.08,20.0,411.13,459.947222222,1.11873913901,51.99,-49.91,24.96,24.96,21.4382608696,8.99,19.4116,19.9243, ,4992.04,4992.96,411.13,458.607777778,4992.96,411.13,458.607777778,46,2016-06-27 01-50-31.333697,2016-06-27 01-50-32.253697,2016-06-27 01-50-34.313697,4992.04,4992.96,4995.02,0,0,1,0,0,0
1668,1680,4995.04,4995.96,4998.02,0.442307692308,0.92,2.08,20.0,411.899166667,456.767777778,1.10893105581,52.55,-52.26,25.05,25.05,21.4467391304,8.858,19.4187833333,19.9020333333, ,4995.04,4995.96,411.899166667,456.922222222,4995.96,411.899166667,456.922222222,46,2016-06-27 01-50-34.333697,2016-06-27 01-50-35.253697,2016-06-27 01-50-37.313697,4995.04,4995.96,4998.02,0,0,1,0,0,0
1669,1681,4998.04,4998.96,5001.02,0.442307692308,0.92,2.08,20.0,411.954722222,456.033055556,1.10699800477,52.12,-52.19,25.03,25.03,21.4530434783,9.06,19.4203833333,19.9443666667, ,4998.04,4998.96,411.954722222,455.155555556,4998.96,411.954722222,455.155555556,46,2016-06-27 01-50-37.333697,2016-06-27 01-50-38.253697,2016-06-27 01-50-40.313697,4998.04,4998.96,5001.02,0,0,1,0,0,0
1670,1682,5001.04,5001.96,5004.02,0.442307692308,0.92,2.08,20.0,408.684166667,461.5025,1.12923997953,52.82,-50.52,25.13,25.13,21.43,9.02,19.4024666667,19.9081666667, ,5001.04,5001.96,408.684166667,460.308888889,5001.96,408.684166667,460.308888889,46,2016-06-27 01-50-40.333697,2016-06-27 01-50-41.253697,2016-06-27 01-50-43.313697,5001.04,5001.96,5004.02,0,0,1,0,0,0
1671,1683,5004.04,5004.96,5007.02,0.442307692308,0.92,2.08,20.0,412.645277778,462.736666667,1.12139091754,52.58,-52.23,25.13,25.13,21.4610869565,8.96,19.43175,19.9215333333, ,5004.04,5004.96,412.645277778,462.08,5004.96,412.645277778,462.08,46,2016-06-27 01-50-43.333697,2016-06-27 01-50-44.253697,2016-06-27 01-50-46.313697,5004.04,5004.96,5007.02,0,0,1,0,0,0
1672,1684,5007.04,5007.96,5010.02,0.442307692308,0.92,2.08,20.0,411.581666667,462.812222222,1.12447239444,51.67,-50.1,24.84,24.84,21.3708695652,9.154,19.3519333333,19.95035, ,5007.04,5007.96,411.581666667,462.551111111,5007.96,411.581666667,462.551111111,46,2016-06-27 01-50-46.333697,2016-06-27 01-50-47.253697,2016-06-27 01-50-49.313697,5007.04,5007.96,5010.02,0,0,1,0,0,0
1673,1685,5010.04,5010.96,5013.02,0.442307692308,0.92,2.08,20.0,404.216944444,456.828888889,1.13015769172,51.52,-51.17,25.03,25.03,21.3315217391,8.984,19.3156333333,19.92255, ,5010.04,5010.96,404.216944444,456.52,5010.96,404.216944444,456.52,46,2016-06-27 01-50-49.333697,2016-06-27 01-50-50.253697,2016-06-27 01-50-52.313697,5010.04,5010.96,5013.02,0,0,1,0,0,0
1674,1686,5013.04,5013.96,5016.02,0.442307692308,0.92,2.08,20.0,411.709444444,463.096111111,1.12481294117,51.15,-50.96,25.24,25.24,21.5336956522,8.97,19.4970833333,19.94015, ,5013.04,5013.96,411.709444444,462.627777778,5013.96,411.709444444,462.627777778,46,2016-06-27 01-50-52.333697,2016-06-27 01-50-53.253697,2016-06-27 01-50-55.313697,5013.04,5013.96,5016.02,0,0,1,0,0,0
1675,1687,5016.04,5016.96,5019.02,0.442307692308,0.92,2.08,20.0,415.945833333,464.228888889,1.116080152,53.55,-51.96,25.27,25.27,21.5297826087,8.896,19.4939333333,19.9186833333, ,5016.04,5016.96,415.945833333,464.992222222,5016.96,415.945833333,464.992222222,46,2016-06-27 01-50-55.333697,2016-06-27 01-50-56.253697,2016-06-27 01-50-58.313697,5016.04,5016.96,5019.02,0,0,1,0,0,0
1676,1688,5019.04,5019.96,5022.02,0.442307692308,0.92,2.08,20.0,409.54,453.4975,1.10733383796,51.73,-50.54,24.82,24.82,21.3523913043,9.168,19.3337,19.9400166667, ,5019.04,5019.96,409.54,452.728888889,5019.96,409.54,452.728888889,46,2016-06-27 01-50-58.333697,2016-06-27 01-50-59.253697,2016-06-27 01-51-01.313697,5019.04,5019.96,5022.02,0,0,1,0,0,0
1677,1689,5022.04,5022.96,5025.02,0.442307692308,0.92,2.08,20.0,404.2,454.774166667,1.12512163945,51.5,-52.04,24.82,24.82,21.3897826087,9.01,19.3666333333,19.9257333333, ,5022.04,5022.96,404.2,454.39,5022.96,404.2,454.39,46,2016-06-27 01-51-01.333697,2016-06-27 01-51-02.253697,2016-06-27 01-51-04.313697,5022.04,5022.96,5025.02,0,0,1,0,0,0
1678,1690,5025.04,5025.96,5028.02,0.442307692308,0.92,2.08,20.0,414.058055556,463.574722222,1.11958870502,53.5,-51.15,25.18,25.18,21.5569565217,8.99,19.5183833333,19.93835, ,5025.04,5025.96,414.058055556,463.056666667,5025.96,414.058055556,463.056666667,46,2016-06-27 01-51-04.333697,2016-06-27 01-51-05.253697,2016-06-27 01-51-07.313697,5025.04,5025.96,5028.02,0,0,1,0,0,0
1679,1691,5028.04,5028.96,5031.02,0.442307692308,0.92,2.08,20.0,413.132777778,459.13,1.11133762484,52.94,-51.7,25.39,25.39,21.4991304348,8.858,19.4658666667,19.9152166667, ,5028.04,5028.96,413.132777778,458.833333333,5028.96,413.132777778,458.833333333,46,2016-06-27 01-51-07.333697,2016-06-27 01-51-08.253697,2016-06-27 01-51-10.313697,5028.04,5028.96,5031.02,0,0,1,0,0,0
1680,1692,5031.04,5031.96,5034.02,0.442307692308,0.92,2.08,20.0,413.143055556,459.406388889,1.11197896881,52.27,-52.17,25.07,25.07,21.4463043478,9.054,19.4146333333,19.9455166667, ,5031.04,5031.96,413.143055556,458.773333333,5031.96,413.143055556,458.773333333,46,2016-06-27 01-51-10.333697,2016-06-27 01-51-11.253697,2016-06-27 01-51-13.313697,5031.04,5031.96,5034.02,0,0,1,0,0,0
1681,1693,5034.04,5034.96,5037.02,0.442307692308,0.92,2.08,20.0,402.525555556,451.78,1.12236352143,52.38,-49.86,24.91,24.91,21.3465217391,9.02,19.3238166667,19.9042833333, ,5034.04,5034.96,402.525555556,451.212222222,5034.96,402.525555556,451.212222222,46,2016-06-27 01-51-13.333697,2016-06-27 01-51-14.253697,2016-06-27 01-51-16.313697,5034.04,5034.96,5037.02,0,0,1,0,0,0
1682,1694,5037.04,5037.96,5040.02,0.442307692308,0.92,2.08,20.0,412.656388889,471.802777778,1.14333084494,52.99,-52.37,25.2,25.2,21.5665217391,9.024,19.5270666667,19.9547, ,5037.04,5037.96,412.656388889,470.44,5037.96,412.656388889,470.44,46,2016-06-27 01-51-16.333697,2016-06-27 01-51-17.253697,2016-06-27 01-51-19.313697,5037.04,5037.96,5040.02,0,0,1,0,0,0
1683,1695,5040.04,5040.96,5043.02,0.442307692308,0.92,2.08,20.0,412.298055556,457.4925,1.1096159534,51.81,-50.52,24.86,24.86,21.512826087,9.138,19.4799333333,19.9582833333, ,5040.04,5040.96,412.298055556,456.637777778,5040.96,412.298055556,456.637777778,46,2016-06-27 01-51-19.333697,2016-06-27 01-51-20.253697,2016-06-27 01-51-22.313697,5040.04,5040.96,5043.02,0,0,1,0,0,0
1684,1696,5043.04,5043.96,5046.02,0.442307692308,0.92,2.08,20.0,405.115555556,457.413055556,1.12909279657,51.77,-51.14,25.2,25.2,21.4469565217,9.008,19.4210833333,19.9270333333, ,5043.04,5043.96,405.115555556,456.952222222,5043.96,405.115555556,456.952222222,46,2016-06-27 01-51-22.333697,2016-06-27 01-51-23.253697,2016-06-27 01-51-25.313697,5043.04,5043.96,5046.02,0,0,1,0,0,0
1685,1697,5046.04,5046.96,5049.02,0.442307692308,0.92,2.08,20.0,416.576388889,466.060833333,1.11878840415,53.72,-53.05,25.28,25.28,21.6393478261,9.004,19.5941833333,19.9374333333, ,5046.04,5046.96,416.576388889,465.295555556,5046.96,416.576388889,465.295555556,46,2016-06-27 01-51-25.333697,2016-06-27 01-51-26.253697,2016-06-27 01-51-28.313697,5046.04,5046.96,5049.02,0,0,1,0,0,0
1686,1698,5049.04,5049.96,5052.02,0.442307692308,0.92,2.08,20.0,416.860833333,461.278611111,1.10655301296,55.18,-52.43,25.45,25.45,21.5452173913,9.092,19.5087833333,19.8941333333, ,5049.04,5049.96,416.860833333,460.951111111,5049.96,416.860833333,460.951111111,46,2016-06-27 01-51-28.333697,2016-06-27 01-51-29.253697,2016-06-27 01-51-31.313697,5049.04,5049.96,5052.02,0,0,1,0,0,0
1687,1699,5052.04,5052.96,5055.02,0.442307692308,0.92,2.08,20.0,406.898888889,452.338888889,1.11167393483,52.21,-51.51,24.97,24.97,21.3658695652,9.122,19.3439833333,19.9160166667, ,5052.04,5052.96,406.898888889,451.427777778,5052.96,406.898888889,451.427777778,46,2016-06-27 01-51-31.333697,2016-06-27 01-51-32.253697,2016-06-27 01-51-34.313697,5052.04,5052.96,5055.02,0,0,1,0,0,0
1688,1700,5055.04,5055.96,5058.02,0.442307692308,0.92,2.08,20.0,409.884166667,461.841944444,1.12676210013,52.79,-51.1,25.15,25.15,21.4360869565,9.024,19.40965,19.94775, ,5055.04,5055.96,409.884166667,460.94,5055.96,409.884166667,460.94,46,2016-06-27 01-51-34.333697,2016-06-27 01-51-35.253697,2016-06-27 01-51-37.313697,5055.04,5055.96,5058.02,0,0,1,0,0,0
1689,1701,5058.04,5058.96,5061.02,0.442307692308,0.92,2.08,20.0,413.459722222,464.270277778,1.12289118583,53.14,-51.1,25.17,25.17,21.4923913043,9.04,19.46035,19.9406333333, ,5058.04,5058.96,413.459722222,463.223333333,5058.96,413.459722222,463.223333333,46,2016-06-27 01-51-37.333697,2016-06-27 01-51-38.253697,2016-06-27 01-51-40.313697,5058.04,5058.96,5061.02,0,0,1,0,0,0
1690,1702,5061.04,5061.96,5064.02,0.442307692308,0.92,2.08,20.0,410.820833333,457.133888889,1.112732977,52.66,-51.48,24.67,24.67,21.4010869565,9.172,19.37855,19.9288833333, ,5061.04,5061.96,410.820833333,456.884444444,5061.96,410.820833333,456.884444444,46,2016-06-27 01-51-40.333697,2016-06-27 01-51-41.253697,2016-06-27 01-51-43.313697,5061.04,5061.96,5064.02,0,0,1,0,0,0
1691,1703,5064.04,5064.96,5067.02,0.442307692308,0.92,2.08,20.0,406.025277778,455.223333333,1.12116993263,51.62,-52.08,24.88,24.88,21.3502173913,9.116,19.32985,19.92665, ,5064.04,5064.96,406.025277778,454.271111111,5064.96,406.025277778,454.271111111,46,2016-06-27 01-51-43.333697,2016-06-27 01-51-44.253697,2016-06-27 01-51-46.313697,5064.04,5064.96,5067.02,0,0,1,0,0,0
1692,1704,5067.04,5067.96,5070.02,0.442307692308,0.92,2.08,20.0,406.959166667,470.055833333,1.15504422024,52.69,-50.48,25.07,25.07,21.4219565217,9.02,19.3963833333,19.9609666667, ,5067.04,5067.96,406.959166667,469.748888889,5067.96,406.959166667,469.748888889,46,2016-06-27 01-51-46.333697,2016-06-27 01-51-47.253697,2016-06-27 01-51-49.313697,5067.04,5067.96,5070.02,0,0,1,0,0,0
1693,1705,5070.04,5070.96,5073.02,0.442307692308,0.92,2.08,20.0,410.9025,459.320277778,1.11783276514,53.17,-50.94,25.12,25.12,21.5208695652,9.032,19.4858833333,19.9329833333, ,5070.04,5070.96,410.9025,458.653333333,5070.96,410.9025,458.653333333,46,2016-06-27 01-51-49.333697,2016-06-27 01-51-50.253697,2016-06-27 01-51-52.313697,5070.04,5070.96,5073.02,0,0,1,0,0,0
1694,1706,5073.04,5073.96,5076.02,0.442307692308,0.92,2.08,20.0,414.524444444,458.289166667,1.10557814577,53.47,-52.66,25.15,25.15,21.5523913043,9.2,19.5147333333,19.9518166667, ,5073.04,5073.96,414.524444444,457.692222222,5073.96,414.524444444,457.692222222,46,2016-06-27 01-51-52.333697,2016-06-27 01-51-53.253697,2016-06-27 01-51-55.313697,5073.04,5073.96,5076.02,0,0,1,0,0,0
1695,1707,5076.04,5076.96,5079.02,0.442307692308,0.92,2.08,20.0,404.351944444,454.183055556,1.12323697659,51.51,-52.41,24.92,24.92,21.3767391304,9.07,19.3534833333,19.9417166667, ,5076.04,5076.96,404.351944444,453.344444444,5076.96,404.351944444,453.344444444,46,2016-06-27 01-51-55.333697,2016-06-27 01-51-56.253697,2016-06-27 01-51-58.313697,5076.04,5076.96,5079.02,0,0,1,0,0,0
1696,1708,5079.04,5079.96,5082.02,0.442307692308,0.92,2.08,20.0,413.828888889,463.089166667,1.11903537694,52.99,-50.9,25.16,25.16,21.5519565217,9.068,19.5138833333,19.9417, ,5079.04,5079.96,413.828888889,462.234444444,5079.96,413.828888889,462.234444444,46,2016-06-27 01-51-58.333697,2016-06-27 01-51-59.253697,2016-06-27 01-52-01.313697,5079.04,5079.96,5082.02,0,0,1,0,0,0
1697,1709,5082.04,5082.96,5085.02,0.442307692308,0.92,2.08,20.0,414.931388889,465.416666667,1.12167138744,53.64,-52.53,25.2,25.2,21.5634782609,9.004,19.5235333333,19.9393666667, ,5082.04,5082.96,414.931388889,465.114444444,5082.96,414.931388889,465.114444444,46,2016-06-27 01-52-01.333697,2016-06-27 01-52-02.253697,2016-06-27 01-52-04.313697,5082.04,5082.96,5085.02,0,0,1,0,0,0
1698,1710,5085.04,5085.96,5088.02,0.442307692308,0.92,2.08,20.0,411.351111111,455.631944444,1.10764729239,54.77,-51.02,25.28,25.28,21.4063043478,9.012,19.3813666667,19.9062, ,5085.04,5085.96,411.351111111,455.54,5085.96,411.351111111,455.54,46,2016-06-27 01-52-04.333697,2016-06-27 01-52-05.253697,2016-06-27 01-52-07.313697,5085.04,5085.96,5088.02,0,0,1,0,0,0
1699,1711,5088.04,5088.96,5091.02,0.442307692308,0.92,2.08,20.0,407.804722222,452.372777778,1.1092877378,51.58,-52.01,24.9,24.9,21.3852173913,9.056,19.3591166667,19.9376666667, ,5088.04,5088.96,407.804722222,451.802222222,5088.96,407.804722222,451.802222222,46,2016-06-27 01-52-07.333697,2016-06-27 01-52-08.253697,2016-06-27 01-52-10.313697,5088.04,5088.96,5091.02,0,0,1,0,0,0
1700,1712,5091.04,5091.96,5094.02,0.442307692308,0.92,2.08,20.0,404.569444444,456.134444444,1.12745648666,52.41,-50.86,25.14,25.14,21.4395652174,9.016,19.40985,19.9355833333, ,5091.04,5091.96,404.569444444,455.512222222,5091.96,404.569444444,455.512222222,46,2016-06-27 01-52-10.333697,2016-06-27 01-52-11.253697,2016-06-27 01-52-13.313697,5091.04,5091.96,5094.02,0,0,1,0,0,0
1701,1713,5094.04,5094.96,5097.02,0.442307692308,0.92,2.08,20.0,415.011944444,464.466944444,1.11916524491,53.44,-52.48,25.34,25.34,21.5956521739,9.006,19.5540666667,19.9455666667, ,5094.04,5094.96,415.011944444,463.381111111,5094.96,415.011944444,463.381111111,46,2016-06-27 01-52-13.333697,2016-06-27 01-52-14.253697,2016-06-27 01-52-16.313697,5094.04,5094.96,5097.02,0,0,1,0,0,0
1702,1714,5097.04,5097.96,5100.02,0.442307692308,0.92,2.08,20.0,412.5875,464.423055556,1.12563530295,54.14,-52.38,25.32,25.32,21.502826087,9.074,19.46865,19.95085, ,5097.04,5097.96,412.5875,463.968888889,5097.96,412.5875,463.968888889,46,2016-06-27 01-52-16.333697,2016-06-27 01-52-17.253697,2016-06-27 01-52-19.313697,5097.04,5097.96,5100.02,0,0,1,0,0,0
1703,1715,5100.04,5100.96,5103.02,0.442307692308,0.92,2.08,20.0,410.419444444,460.011666667,1.12083302313,52.59,-53.4,25.17,25.17,21.4452173913,9.054,19.4150333333,19.95355, ,5100.04,5100.96,410.419444444,459.516666667,5100.96,410.419444444,459.516666667,46,2016-06-27 01-52-19.333697,2016-06-27 01-52-20.253697,2016-06-27 01-52-22.313697,5100.04,5100.96,5103.02,0,0,1,0,0,0
1704,1716,5103.04,5103.96,5106.02,0.442307692308,0.92,2.08,20.0,404.252777778,454.110277778,1.12333248586,53.46,-51.17,25.14,25.14,21.4360869565,9.004,19.40765,19.9314166667, ,5103.04,5103.96,404.252777778,453.514444444,5103.96,404.252777778,453.514444444,46,2016-06-27 01-52-22.333697,2016-06-27 01-52-23.253697,2016-06-27 01-52-25.313697,5103.04,5103.96,5106.02,0,0,1,0,0,0
1705,1717,5106.04,5106.96,5109.02,0.442307692308,0.92,2.08,20.0,414.220833333,464.650555556,1.12174598225,53.72,-52.34,25.41,25.41,21.6236956522,8.996,19.5794666667,19.9582833333, ,5106.04,5106.96,414.220833333,463.826666667,5106.96,414.220833333,463.826666667,46,2016-06-27 01-52-25.333697,2016-06-27 01-52-26.253697,2016-06-27 01-52-28.313697,5106.04,5106.96,5109.02,0,0,1,0,0,0
1706,1718,5109.04,5109.96,5112.02,0.442307692308,0.92,2.08,20.0,415.755833333,458.785833333,1.10349824717,55.84,-52.77,25.54,25.54,21.5619565217,9.06,19.5245833333,19.92885, ,5109.04,5109.96,415.755833333,458.512222222,5109.96,415.755833333,458.512222222,46,2016-06-27 01-52-28.333697,2016-06-27 01-52-29.253697,2016-06-27 01-52-31.313697,5109.04,5109.96,5112.02,0,0,1,0,0,0
1707,1719,5112.04,5112.96,5115.02,0.442307692308,0.92,2.08,20.0,409.149166667,459.978611111,1.12423206152,52.05,-52.08,25.12,25.12,21.435,9.114,19.40655,19.9389666667, ,5112.04,5112.96,409.149166667,459.094444444,5112.96,409.149166667,459.094444444,46,2016-06-27 01-52-31.333697,2016-06-27 01-52-32.253697,2016-06-27 01-52-34.313697,5112.04,5112.96,5115.02,0,0,1,0,0,0
1708,1720,5115.04,5115.96,5118.02,0.442307692308,0.92,2.08,20.0,407.537222222,457.353333333,1.12223695995,52.58,-50.45,25.06,25.06,21.4243478261,9.008,19.3969666667,19.91265, ,5115.04,5115.96,407.537222222,456.774444444,5115.96,407.537222222,456.774444444,46,2016-06-27 01-52-34.333697,2016-06-27 01-52-35.253697,2016-06-27 01-52-37.313697,5115.04,5115.96,5118.02,0,0,1,0,0,0
1709,1721,5118.04,5118.96,5121.02,0.442307692308,0.92,2.08,20.0,414.663611111,467.414444444,1.12721355798,52.92,-50.82,25.16,25.16,21.51,9.084,19.4757666667,19.98455, ,5118.04,5118.96,414.663611111,467.406666667,5118.96,414.663611111,467.406666667,46,2016-06-27 01-52-37.333697,2016-06-27 01-52-38.253697,2016-06-27 01-52-40.313697,5118.04,5118.96,5121.02,0,0,1,0,0,0
1710,1722,5121.04,5121.96,5124.02,0.442307692308,0.92,2.08,20.0,417.240833333,454.436111111,1.08914582372,52.0,-49.98,24.91,24.91,21.4719565217,9.146,19.4423,19.9503333333, ,5121.04,5121.96,417.240833333,453.607777778,5121.96,417.240833333,453.607777778,46,2016-06-27 01-52-40.333697,2016-06-27 01-52-41.253697,2016-06-27 01-52-43.313697,5121.04,5121.96,5124.02,0,0,1,0,0,0
1711,1723,5124.04,5124.96,5127.02,0.442307692308,0.92,2.08,20.0,404.439166667,453.127222222,1.12038412589,52.44,-52.23,24.91,24.91,21.257826087,8.984,19.2490166667,19.90425, ,5124.04,5124.96,404.439166667,452.22,5124.96,404.439166667,452.22,46,2016-06-27 01-52-43.333697,2016-06-27 01-52-44.253697,2016-06-27 01-52-46.313697,5124.04,5124.96,5127.02,0,0,1,0,0,0
1712,1724,5127.04,5127.96,5130.02,0.442307692308,0.92,2.08,20.0,414.965833333,470.401666667,1.13359131977,53.58,-52.0,25.16,25.16,21.4447826087,8.992,19.4166666667,19.9521666667, ,5127.04,5127.96,414.965833333,469.704444444,5127.96,414.965833333,469.704444444,46,2016-06-27 01-52-46.333697,2016-06-27 01-52-47.253697,2016-06-27 01-52-49.313697,5127.04,5127.96,5130.02,0,0,1,0,0,0
1713,1725,5130.04,5130.96,5133.02,0.442307692308,0.92,2.08,20.0,410.326944444,456.489444444,1.11250175165,53.66,-50.91,25.26,25.26,21.3632608696,8.926,19.34165,19.8936333333, ,5130.04,5130.96,410.326944444,456.444444444,5130.96,410.326944444,456.444444444,46,2016-06-27 01-52-49.333697,2016-06-27 01-52-50.253697,2016-06-27 01-52-52.313697,5130.04,5130.96,5133.02,0,0,1,0,0,0
1714,1726,5133.04,5133.96,5136.02,0.442307692308,0.92,2.08,20.0,407.145,454.169722222,1.11549870985,52.02,-51.21,24.96,24.96,21.342826087,9.046,19.32055,19.9278166667, ,5133.04,5133.96,407.145,453.688888889,5133.96,407.145,453.688888889,46,2016-06-27 01-52-52.333697,2016-06-27 01-52-53.253697,2016-06-27 01-52-55.313697,5133.04,5133.96,5136.02,0,0,1,0,0,0
1715,1727,5136.04,5136.96,5139.02,0.442307692308,0.92,2.08,20.0,406.844444444,457.546944444,1.12462379834,52.7,-50.4,25.07,25.07,21.3841304348,9.004,19.3583,19.9163166667, ,5136.04,5136.96,406.844444444,456.676666667,5136.96,406.844444444,456.676666667,46,2016-06-27 01-52-55.333697,2016-06-27 01-52-56.253697,2016-06-27 01-52-58.313697,5136.04,5136.96,5139.02,0,0,1,0,0,0
1716,1728,5139.04,5139.96,5142.02,0.442307692308,0.92,2.08,20.0,417.210555556,465.786111111,1.11642935422,54.45,-51.55,25.38,25.38,21.5463043478,9.0,19.5100833333,19.9438166667, ,5139.04,5139.96,417.210555556,464.567777778,5139.96,417.210555556,464.567777778,46,2016-06-27 01-52-58.333697,2016-06-27 01-52-59.253697,2016-06-27 01-53-01.313697,5139.04,5139.96,5142.02,0,0,1,0,0,0
1717,1729,5142.04,5142.96,5145.02,0.442307692308,0.92,2.08,20.0,412.561388889,456.098333333,1.10552840284,54.71,-51.65,25.24,25.24,21.3923913043,9.082,19.3691666667,19.91335, ,5142.04,5142.96,412.561388889,456.563333333,5142.96,412.561388889,456.563333333,46,2016-06-27 01-53-01.333697,2016-06-27 01-53-02.253697,2016-06-27 01-53-04.313697,5142.04,5142.96,5145.02,0,0,1,0,0,0
1718,1730,5145.04,5145.96,5148.02,0.442307692308,0.92,2.08,20.0,408.812777778,454.766666667,1.11240815206,52.56,-51.68,24.99,24.99,21.2815217391,9.076,19.2670666667,19.92415, ,5145.04,5145.96,408.812777778,453.657777778,5145.96,408.812777778,453.657777778,46,2016-06-27 01-53-04.333697,2016-06-27 01-53-05.253697,2016-06-27 01-53-07.313697,5145.04,5145.96,5148.02,0,0,1,0,0,0
1719,1731,5148.04,5148.96,5151.02,0.442307692308,0.92,2.08,20.0,407.626388889,458.573611111,1.12498509324,53.25,-51.36,25.08,25.08,21.3256521739,9.02,19.30755,19.9305, ,5148.04,5148.96,407.626388889,457.546666667,5148.96,407.626388889,457.546666667,46,2016-06-27 01-53-07.333697,2016-06-27 01-53-08.253697,2016-06-27 01-53-10.313697,5148.04,5148.96,5151.02,0,0,1,0,0,0
1720,1732,5151.04,5151.96,5154.02,0.442307692308,0.92,2.08,20.0,411.414722222,460.493888889,1.11929365678,51.04,-52.18,25.06,25.06,21.3882608696,9.004,19.3646833333,19.92915, ,5151.04,5151.96,411.414722222,459.901111111,5151.96,411.414722222,459.901111111,46,2016-06-27 01-53-10.333697,2016-06-27 01-53-11.253697,2016-06-27 01-53-13.313697,5151.04,5151.96,5154.02,0,0,1,0,0,0
1721,1733,5154.04,5154.96,5157.02,0.442307692308,0.92,2.08,20.0,411.548055556,455.097222222,1.1058179381,55.08,-51.11,25.14,25.14,21.3691304348,9.11,19.34715,19.9142166667, ,5154.04,5154.96,411.548055556,454.477777778,5154.96,411.548055556,454.477777778,46,2016-06-27 01-53-13.333697,2016-06-27 01-53-14.253697,2016-06-27 01-53-16.313697,5154.04,5154.96,5157.02,0,0,1,0,0,0
1722,1734,5157.04,5157.96,5160.02,0.442307692308,0.92,2.08,20.0,404.620555556,463.5625,1.14567214551,47.42,-51.58,27.96,27.96,21.7797826087,9.06,19.7255333333,19.9511166667, ,5157.04,5157.96,404.620555556,462.657777778,5157.96,404.620555556,462.657777778,46,2016-06-27 01-53-16.333697,2016-06-27 01-53-17.253697,2016-06-27 01-53-19.313697,5157.04,5157.96,5160.02,0,0,1,0,0,0
1723,1735,5160.04,5160.96,5163.02,0.442307692308,0.92,2.08,20.0,409.703611111,461.756666667,1.12705051687,52.76,-51.58,25.1,25.1,21.4736956522,9.012,19.4428833333,19.9435833333, ,5160.04,5160.96,409.703611111,460.87,5160.96,409.703611111,460.87,46,2016-06-27 01-53-19.333697,2016-06-27 01-53-20.253697,2016-06-27 01-53-22.313697,5160.04,5160.96,5163.02,0,0,1,0,0,0
1724,1736,5163.04,5163.96,5166.02,0.442307692308,0.92,2.08,20.0,414.348611111,462.588333333,1.11642303348,52.01,-51.73,25.11,25.11,21.517173913,8.838,19.4833833333,19.9315333333, ,5163.04,5163.96,414.348611111,462.536666667,5163.96,414.348611111,462.536666667,46,2016-06-27 01-53-22.333697,2016-06-27 01-53-23.253697,2016-06-27 01-53-25.313697,5163.04,5163.96,5166.02,0,0,1,0,0,0
1725,1737,5166.04,5166.96,5169.02,0.442307692308,0.92,2.08,20.0,412.254166667,454.674722222,1.1028990341,52.39,-52.14,25.05,25.05,21.4265217391,9.076,19.3995333333,19.94205, ,5166.04,5166.96,412.254166667,454.014444444,5166.96,412.254166667,454.014444444,46,2016-06-27 01-53-25.333697,2016-06-27 01-53-26.253697,2016-06-27 01-53-28.313697,5166.04,5166.96,5169.02,0,0,1,0,0,0
1726,1738,5169.04,5169.96,5172.02,0.442307692308,0.92,2.08,20.0,408.654166667,457.79,1.12023818021,52.62,-50.27,25.12,25.12,21.4213043478,9.018,19.3931666667,19.92665, ,5169.04,5169.96,408.654166667,456.667777778,5169.96,408.654166667,456.667777778,46,2016-06-27 01-53-28.333697,2016-06-27 01-53-29.253697,2016-06-27 01-53-31.313697,5169.04,5169.96,5172.02,0,0,1,0,0,0
1727,1739,5172.04,5172.96,5175.02,0.442307692308,0.92,2.08,20.0,413.9875,463.742222222,1.12018411721,52.73,-51.14,25.18,25.18,21.5013043478,9.03,19.46855,19.94065, ,5172.04,5172.96,413.9875,462.866666667,5172.96,413.9875,462.866666667,46,2016-06-27 01-53-31.333697,2016-06-27 01-53-32.253697,2016-06-27 01-53-34.313697,5172.04,5172.96,5175.02,0,0,1,0,0,0
1728,1740,5175.04,5175.96,5178.02,0.442307692308,0.92,2.08,20.0,413.085,456.524166667,1.10515793763,52.77,-50.27,24.72,24.72,21.3676086957,9.184,19.3486166667,19.94465, ,5175.04,5175.96,413.085,455.76,5175.96,413.085,455.76,46,2016-06-27 01-53-34.333697,2016-06-27 01-53-35.253697,2016-06-27 01-53-37.313697,5175.04,5175.96,5178.02,0,0,1,0,0,0
